stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2633,2633,"OTTAWA / NOTTINGHAM",,  43.447688, -80.458723,,,0,
2634,2634,"OTTAWA / MCKENZIE",,  43.444945, -80.465235,,,0,
2635,2635,"OTTAWA / WEBER",,  43.444332, -80.467008,,,0,
2636,2636,"WEBER / BORDEN",,  43.445601, -80.470704,,,0,
2649,2649,"WEBER / FAIRVIEW",,  43.446823, -80.475909,,,0,
2650,2650,"WEBER / PANDORA",,  43.447259, -80.476881,,,0,
2651,2651,"WEBER / CAMERON",,  43.447951, -80.478433,,,0,
2652,2652,"WEBER / MADISON",,  43.448660, -80.480008,,,0,
2653,2653,"WEBER / CEDAR",,  43.449288, -80.481400,,,0,
2654,2654,"MARGARET / QUEEN",,  43.454683, -80.485741,,,0,
2657,2657,"MARGARET / WELLINGTON",,  43.458991, -80.490600,,,0,
2658,2658,"MARGARET / WILHELM",,  43.460746, -80.492575,,,0,
2659,2659,"MARGARET / GUELPH",,  43.463003, -80.493965,,,0,
2660,2660,"UNION / WEBER",,  43.465457, -80.505220,,,0,
2661,2661,"WEBER / BRISTOL",,  43.466429, -80.507116,,,0,
2662,2662,"WEBER / CORNWALL",,  43.467191, -80.508395,,,0,
2663,2663,"WEBER / ALLEN",,  43.467880, -80.509539,,,0,
2664,2664,"WEBER / ROYAL",,  43.469185, -80.511445,,,0,
2665,2665,"WEBER / LINCOLN",,  43.471093, -80.513507,,,0,
2666,2666,"WEBER / MACKAY",,  43.472252, -80.514858,,,0,
2667,2667,"WEBER / MARSHALL",,  43.474980, -80.517111,,,0,
2668,2668,"WEBER / NOECKER",,  43.473481, -80.515911,,,0,
2670,2670,"UNIVERSITY / WEBER",,  43.477823, -80.520723,,,0,
2671,2671,"UNIVERSITY / REGINA",,  43.476843, -80.523278,,,0,
2673,2673,"UNIVERSITY / HEMLOCK",,  43.474280, -80.530581,,,0,
2674,2674,"UNIVERSITY / SUNVIEW",,  43.473264, -80.533148,,,0,
2675,2675,"UNIVERSITY / PHILLIP",,  43.472251, -80.536069,,,0,
2676,2676,"UNIVERSITY / SEAGRAM",,  43.468418, -80.539416,,,0,
2677,2677,"UNIVERSITY / RING ROAD EXIT",,  43.466181, -80.540571,,,0,
2678,2678,"WESTMOUNT / UNIVERSITY",,  43.463858, -80.540625,,,0,
2679,2679,"WESTMOUNT / WESTCOURT",,  43.462177, -80.539031,,,0,
2680,2680,"WESTMOUNT / ERB",,  43.459034, -80.536842,,,0,
2681,2681,"WESTMOUNT / LOURDES",,  43.457606, -80.535333,,,0,
2682,2682,"WESTMOUNT / DIETZ",,  43.456918, -80.532248,,,0,
2683,2683,"WESTMOUNT / WILLIAM",,  43.455662, -80.529069,,,0,
2685,2685,"WESTMOUNT / JOHN",,  43.454342, -80.527670,,,0,
2686,2686,"UNION / WESTMOUNT",,  43.452178, -80.524943,,,0,
2687,2687,"UNION / DUNBAR",,  43.453222, -80.522524,,,0,
2688,2688,"UNION / EARL",,  43.454475, -80.520784,,,0,
2689,2689,"BELMONT / UNION",,  43.454900, -80.519050,,,0,
2690,2690,"MARGARET / VICTORIA",,  43.456024, -80.488723,,,0,
2692,2692,"545 BELMONT AVE",,  43.450409, -80.516159,,,0,
2693,2693,"551 BELMONT AVE",,  43.449401, -80.515485,,,0,
2694,2694,"BELMONT / GAGE",,  43.447595, -80.514288,,,0,
2695,2695,"BELMONT / KARN",,  43.445032, -80.512974,,,0,
2696,2696,"BELMONT / VICTORIA",,  43.443227, -80.512012,,,0,
2697,2697,"BELMONT / EDGEWOOD",,  43.442205, -80.510760,,,0,
2698,2698,"BELMONT / METZLOFF",,  43.441146, -80.509508,,,0,
2699,2699,"BELMONT / HIGHLAND",,  43.440141, -80.508367,,,0,
2701,2701,"HIGHLAND / PATRICIA",,  43.440498, -80.505522,,,0,
2702,2702,"HIGHLAND / WEST",,  43.441168, -80.502106,,,0,
2703,2703,"HIGHLAND / GARDEN",,  43.441120, -80.499511,,,0,
2705,2705,"QUEEN / SCHNEIDER",,  43.444565, -80.494453,,,0,
2706,2706,"QUEEN / COURTLAND",,  43.445640, -80.493344,,,0,
2707,2707,"QUEEN / COURTLAND",,  43.446698, -80.492273,,,0,
2708,2708,"Charles Terminal",,  43.448903, -80.491995,,,0,place_CST
2709,2709,"Charles Terminal",,  43.449240, -80.492820,,,0,place_CST
2710,2710,"Charles Terminal",,  43.449339, -80.492918,,,0,place_CST
2711,2711,"Charles Terminal",,  43.448857, -80.491822,,,0,place_CST
2713,2713,"BENTON / CHURCH",,  43.447469, -80.489411,,,0,
2714,2714,"BENTON / COURTLAND",,  43.445954, -80.491031,,,0,
2715,2715,"COURTLAND / PETER",,  43.444101, -80.489415,,,0,
2716,2716,"COURTLAND / MADISON",,  43.442304, -80.486304,,,0,
2718,2718,"COURTLAND / PALMER",,  43.439864, -80.482147,,,0,
2719,2719,"COURTLAND / KENT",,  43.438802, -80.480266,,,0,
2720,2720,"COURTLAND / BORDEN",,  43.438058, -80.479037,,,0,
2721,2721,"COURTLAND / OTTAWA",,  43.436941, -80.477143,,,0,
2722,2722,"COURTLAND / SYDNEY",,  43.435816, -80.475287,,,0,
2724,2724,"COURTLAND / CARWOOD",,  43.433075, -80.472407,,,0,
2725,2725,"COURTLAND / OVERLAND",,  43.428842, -80.468280,,,0,
2726,2726,"WALTON / KIPLING",,  43.427741, -80.465955,,,0,
2727,2727,"WALTON / VANIER",,  43.428355, -80.464245,,,0,
2728,2728,"VANIER / ERIE",,  43.427294, -80.462808,,,0,
2729,2729,"VANIER / KIPLING",,  43.424923, -80.460223,,,0,
2730,2730,"VANIER / SHELLEY",,  43.423792, -80.459010,,,0,
2731,2731,"VANIER / SIEBERT",,  43.421692, -80.456731,,,0,
2732,2732,"TRAYNOR / VANIER",,  43.420566, -80.454863,,,0,
2733,2733,"TRAYNOR / BELWOOD",,  43.421299, -80.451879,,,0,
2734,2734,"TRAYNOR / BALFOUR",,  43.422134, -80.449352,,,0,
2735,2735,"TRAYNOR / WILSON",,  43.423591, -80.447127,,,0,
2736,2736,"TRAYNOR / BALFOUR",,  43.422206, -80.449314,,,0,
2737,2737,"TRAYNOR / BELWOOD",,  43.421319, -80.452089,,,0,
2738,2738,"TRAYNOR / VANIER",,  43.420683, -80.454862,,,0,
2739,2739,"VANIER / SIEBERT",,  43.421836, -80.456766,,,0,
2740,2740,"VANIER / VANIER PARK",,  43.423447, -80.458519,,,0,
2741,2741,"VANIER / SHELLEY",,  43.424832, -80.459976,,,0,
2742,2742,"VANIER / ERIE",,  43.427402, -80.462770,,,0,
2743,2743,"WALTON / VANIER",,  43.428356, -80.464529,,,0,
2744,2744,"WALTON / KIPLING",,  43.427822, -80.466004,,,0,
2745,2745,"COURTLAND / CARWOOD",,  43.432856, -80.471754,,,0,
2746,2746,"COURTLAND / SYDNEY",,  43.435761, -80.475040,,,0,
2747,2747,"COURTLAND / OTTAWA",,  43.437213, -80.477363,,,0,
2748,2748,"COURTLAND / BORDEN",,  43.438338, -80.479281,,,0,
2749,2749,"COURTLAND / PALMER",,  43.440017, -80.482270,,,0,
2750,2750,"COURTLAND / STIRLING",,  43.441396, -80.484519,,,0,
2751,2751,"COURTLAND / MADISON",,  43.442621, -80.486499,,,0,
2752,2752,"COURTLAND / PETER",,  43.444118, -80.489192,,,0,
2753,2753,"COURTLAND / BENTON",,  43.445235, -80.491148,,,0,
2754,2754,"QUEEN / COURTLAND",,  43.445875, -80.493355,,,0,
2755,2755,"QUEEN / HOMEWOOD",,  43.442468, -80.496757,,,0,
2756,2756,"HIGHLAND / QUEEN",,  43.441145, -80.498980,,,0,
2757,2757,"HIGHLAND / WEST",,  43.441312, -80.502055,,,0,
2758,2758,"HIGHLAND / PATRICIA",,  43.440704, -80.505273,,,0,
2759,2759,"BELMONT / HIGHLAND",,  43.440023, -80.507985,,,0,
2760,2760,"BELMONT / METZLOFF",,  43.441027, -80.509138,,,0,
2761,2761,"BELMONT / JACK",,  43.442294, -80.510661,,,0,
2762,2762,"BELMONT / VICTORIA",,  43.443479, -80.511961,,,0,
2763,2763,"BELMONT / KARN",,  43.445176, -80.512887,,,0,
2764,2764,"BELMONT / GAGE",,  43.447730, -80.514151,,,0,
2765,2765,"564 BELMONT AVE",,  43.450159, -80.515751,,,0,
2766,2766,"BELMONT / GLASGOW",,  43.451802, -80.516838,,,0,
2767,2767,"BELMONT / CLAREMONT",,  43.453590, -80.517948,,,0,
2768,2768,"UNION / SEVERN",,  43.455047, -80.519704,,,0,
2769,2769,"UNION / DUNBAR",,  43.453735, -80.522508,,,0,
2772,2772,"WESTMOUNT / JOHN",,  43.454440, -80.527607,,,0,
2773,2773,"WESTMOUNT / WILLIAM",,  43.455887, -80.529079,,,0,
2774,2774,"WESTMOUNT / ALEXANDRA",,  43.456831, -80.530914,,,0,
2775,2775,"WESTMOUNT / LOURDES",,  43.457414, -80.534667,,,0,
2777,2777,"WESTMOUNT / WESTMOUNT PL",,  43.461165, -80.538334,,,0,
2778,2778,"FATHER DAVID BAUER",,  43.462446, -80.538918,,,0,
2779,2779,"WESTMOUNT / UNIVERSITY",,  43.464038, -80.540587,,,0,
2780,2780,"UNIVERSITY / RING ROAD",,  43.466126, -80.540287,,,0,
2783,2783,"UNIVERSITY / HEMLOCK",,  43.474126, -80.530310,,,0,
2785,2785,"UNIVERSITY / KING",,  43.475826, -80.525450,,,0,place_KUN
2786,2786,"UNIVERSITY / REGINA",,  43.476663, -80.523280,,,0,
2787,2787,"UNIVERSITY / WEBER",,  43.477642, -80.520527,,,0,
2788,2788,"CONESTOGA COLLEGE",,  43.479299, -80.516198,,,0,
2793,2793,"LINCOLN / MAYFIELD",,  43.479191, -80.507766,,,0,
2794,2794,"LINCOLN / BLUEVALE",,  43.482010, -80.505814,,,0,
2795,2795,"LINCOLN / UNIVERSITY",,  43.483323, -80.507621,,,0,
2800,2800,"LEE / DUNVEGAN",,  43.493511, -80.504434,,,0,
2801,2801,"LEE / DANSBURY",,  43.494485, -80.504686,,,0,
2803,2803,"LEXINGTON / DUNVEGAN",,  43.494563, -80.510362,,,0,
2804,2804,"LEXINGTON / DAVENPORT",,  43.493087, -80.512613,,,0,
2805,2805,"DAVENPORT / FOXHUNT",,  43.494325, -80.513543,,,0,
2806,2806,"PATH TO ANNDALE",,  43.496865, -80.515897,,,0,
2807,2807,"DAVENPORT / KIDSABILITY CENTRE",,  43.497720, -80.518030,,,0,
2808,2808,"DAVENPORT / KINGSCOURT",,  43.497121, -80.521140,,,0,
2809,2809,"KRAUS / CONESTOGO",,  43.500217, -80.529489,,,0,
2810,2810,"KRAUS / NORTHFIELD",,  43.501771, -80.530640,,,0,
2811,2811,"DAVENPORT / CONESTOGA MALL",,  43.499146, -80.525131,,,0,
2812,2812,"DAVENPORT / KINGSCOURT",,  43.497337, -80.523265,,,0,
2813,2813,"DAVENPORT / KINGSCOURT",,  43.497047, -80.520608,,,0,
2814,2814,"DAVENPORT / KIDSABILITY CENTRE",,  43.497479, -80.518478,,,0,
2815,2815,"PATH TO REDFOX",,  43.496504, -80.515777,,,0,
2817,2817,"LEXINGTON / DAVENPORT",,  43.493005, -80.512391,,,0,
2819,2819,"LEXINGTON / LEE",,  43.496575, -80.507192,,,0,
2820,2820,"HIGHLAND / SPADINA",,  43.438686, -80.493070,,,0,
2821,2821,"LEE / DUNVEGAN",,  43.493241, -80.504449,,,0,
2822,2822,"WESTHEIGHTS / AUTUMN HILL",,  43.420425, -80.529522,,,0,
2824,2824,"WESTHEIGHTS / PATH TO TRAILVIEW PARK",,  43.424542, -80.530073,,,0,
2825,2825,"GREENBROOK / STONYBROOK",,  43.425204, -80.512000,,,0,
2826,2826,"LINCOLN / BLUEVALE",,  43.482590, -80.506762,,,0,
2827,2827,"LINCOLN / MAYFIELD",,  43.479748, -80.507527,,,0,
2828,2828,"GREENBROOK / GRAYSTONE",,  43.427957, -80.507822,,,0,
2829,2829,"HIGHLAND / RUBY",,  43.440145, -80.495959,,,0,
2830,2830,"HIGHLAND / RUBY",,  43.440287, -80.496021,,,0,
2832,2832,"CONESTOGA COLLEGE",,  43.479211, -80.516867,,,0,
2833,2833,"WEBER / MARSHALL",,  43.475036, -80.517444,,,0,
2834,2834,"WEBER / NOECKER",,  43.473518, -80.516195,,,0,
2835,2835,"WEBER / LINCOLN",,  43.471140, -80.513902,,,0,
2836,2836,"WEBER / ALLEN",,  43.467673, -80.509578,,,0,
2837,2837,"WEBER / RODNEY",,  43.465886, -80.506576,,,0,
2838,2838,"MARGARET / WILHELM",,  43.460711, -80.492798,,,0,
2839,2839,"MARGARET / WELLINGTON",,  43.458648, -80.490553,,,0,
2840,2840,"MARGARET / VICTORIA",,  43.455957, -80.488833,,,0,
2841,2841,"MARGARET / QUEEN",,  43.454539, -80.485669,,,0,
2842,2842,"WEBER / FREDERICK",,  43.451390, -80.486338,,,0,
2843,2843,"WEBER / CEDAR",,  43.449071, -80.481290,,,0,
2844,2844,"WEBER / MADISON",,  43.448516, -80.480059,,,0,
2845,2845,"WEBER / FAIRVIEW",,  43.446960, -80.476526,,,0,
2846,2846,"WEBER / STIRLING",,  43.446406, -80.475319,,,0,
2847,2847,"WEBER / BORDEN",,  43.445530, -80.470940,,,0,
2848,2848,"WEBER / ONWARD",,  43.445129, -80.469880,,,0,
2849,2849,"OTTAWA / MCKENZIE",,  43.444730, -80.465336,,,0,
2850,2850,"OTTAWA / HWY 7 RAMP",,  43.445441, -80.463414,,,0,
2851,2851,"OTTAWA / NOTTINGHAM",,  43.447695, -80.458228,,,0,
2852,2852,"OTTAWA / DREGER",,  43.448122, -80.453355,,,0,
2853,2853,"FRANKLIN / OTTAWA",,  43.448208, -80.450697,,,0,
2854,2854,"FRANKLIN / PENROSE",,  43.446338, -80.449540,,,0,
2855,2855,"FRANKLIN / BRADLEY",,  43.444587, -80.448481,,,0,
2856,2856,"FRANKLIN / DALEWOOD",,  43.443359, -80.447948,,,0,
2857,2857,"FRANKLIN / KENNETH",,  43.441753, -80.447246,,,0,
2858,2858,"FRANKLIN / TRAFALGAR",,  43.439750, -80.446375,,,0,
2859,2859,"FRANKLIN / SHUH",,  43.437866, -80.445959,,,0,
2860,2860,"FRANKLIN / PROSPECT",,  43.435891, -80.447077,,,0,
2861,2861,"WEBER / KINZIE",,  43.431916, -80.438921,,,0,
2862,2862,"KING / KINGSBURY",,  43.429258, -80.434881,,,0,
2863,2863,"G.R.T. STRASBURG GARAGE",,  43.425349, -80.490289,,,0,
2864,2864,"CHANDLER / BONFIELD",,  43.424732, -80.495285,,,0,
2865,2865,"ELMSDALE / CHANDLER",,  43.423847, -80.496689,,,0,
2866,2866,"ELMSDALE / OTTAWA",,  43.422008, -80.494221,,,0,
2867,2867,"OTTAWA / HOWLAND",,  43.421220, -80.497254,,,0,
2868,2868,"PATH TO CHANDLER",,  43.420667, -80.500582,,,0,
2869,2869,"OTTAWA / WESTMOUNT",,  43.420352, -80.502585,,,0,
2870,2870,"OTTAWA / HOWE",,  43.419649, -80.506594,,,0,
2871,2871,"WILLIAMSBURG / OTTAWA",,  43.418556, -80.507937,,,0,
2872,2872,"WILLIAMSBURG / PINEDALE",,  43.416240, -80.505324,,,0,
2873,2873,"WILLIAMSBURG / DINISON",,  43.414647, -80.503571,,,0,
2874,2874,"WILLIAMSBURG / DINISON",,  43.413263, -80.502038,,,0,
2875,2875,"DUNSMERE / BOSWORTH",,  43.414253, -80.499881,,,0,
2876,2876,"DUNSMERE / RADCLIFFE",,  43.414669, -80.498173,,,0,
2877,2877,"DUNSMERE / COLEBROOK",,  43.415866, -80.496174,,,0,
2878,2878,"DUNSMERE / LAURENTIAN",,  43.416306, -80.493663,,,0,
2879,2879,"LAURENTIAN / BRIAR KNOLL",,  43.414860, -80.492477,,,0,
2880,2880,"LAURENTIAN / BLOCK LINE",,  43.412777, -80.491963,,,0,
2881,2881,"BLOCK LINE / LAURENTIAN",,  43.412490, -80.492176,,,0,
2882,2882,"BLOCK LINE / MCLENNAN PARK",,  43.413436, -80.486301,,,0,
2883,2883,"BLOCK LINE / RITTENHOUSE",,  43.413793, -80.483543,,,0,
2884,2884,"STRASBURG / BLOCK LINE",,  43.415531, -80.479563,,,0,
2885,2885,"BLOCK LINE / STRASBURG",,  43.415733, -80.480340,,,0,
2886,2886,"BLOCK LINE / RITTENHOUSE",,  43.414141, -80.482910,,,0,
2887,2887,"BLOCK LINE / MCLENNAN PARK",,  43.413537, -80.486757,,,0,
2888,2888,"BLOCK LINE / LAURENTIAN",,  43.412766, -80.491494,,,0,
2889,2889,"LAURENTIAN / BRIAR KNOLL",,  43.415148, -80.492462,,,0,
2890,2890,"DUNSMERE / LAURENTIAN",,  43.416325, -80.493984,,,0,
2891,2891,"DUNSMERE / COLEBROOK",,  43.415912, -80.496359,,,0,
2892,2892,"DUNSMERE / RADCLIFFE",,  43.414920, -80.498023,,,0,
2893,2893,"DUNSMERE / WESTMOUNT",,  43.414291, -80.500251,,,0,
2894,2894,"WILLIAMSBURG / DINISON",,  43.413215, -80.501495,,,0,
2895,2895,"WILLIAMSBURG / LITTLEFIELD",,  43.414827, -80.503508,,,0,
2896,2896,"WILLIAMSBURG / PINEDALE",,  43.416537, -80.505384,,,0,
2897,2897,"Williamsburg / Ottawa",,  43.418527, -80.507591,,,0,
2898,2898,"OTTAWA / PINEDALE",,  43.419848, -80.504677,,,0,
2899,2899,"OTTAWA / WESTMOUNT",,  43.420215, -80.502154,,,0,
2900,2900,"PATH TO CHANDLER",,  43.420592, -80.499940,,,0,
2901,2901,"OTTAWA / HOWLAND",,  43.420969, -80.497577,,,0,
2902,2902,"ELMSDALE / OTTAWA",,  43.422179, -80.494170,,,0,
2903,2903,"ELMSDALE / CHANDLER",,  43.424036, -80.496675,,,0,
2904,2904,"CHANDLER / BONFIELD",,  43.424641, -80.495200,,,0,
2905,2905,"G.R.T. STRASBURG GARAGE",,  43.425005, -80.490170,,,0,
2906,2906,"OTTAWA / STRASBURG",,  43.422929, -80.486739,,,0,
2907,2907,"OTTAWA / ALPINE",,  43.425167, -80.483743,,,0,
2908,2908,"OTTAWA / IMPERIAL",,  43.429289, -80.481336,,,0,
2909,2909,"479 OTTAWA ST",,  43.430511, -80.480732,,,0,
2910,2910,"OTTAWA / HOFFMAN",,  43.431487, -80.479562,,,0,
2911,2911,"MILL / OTTAWA",,  43.434321, -80.479069,,,0,
2912,2912,"MILL / BORDEN",,  43.435212, -80.483052,,,0,
2913,2913,"MILL / HEIMAN",,  43.435836, -80.485654,,,0,
2914,2914,"MILL / STIRLING",,  43.437067, -80.486990,,,0,
2929,2929,"STIRLING / MILL",,  43.438399, -80.486905,,,0,
2930,2930,"MILL / HEIMAN",,  43.436100, -80.486097,,,0,
2931,2931,"MILL / BORDEN",,  43.435068, -80.482905,,,0,
2932,2932,"409 MILL ST",,  43.434604, -80.479944,,,0,
2933,2933,"MILL / OTTAWA",,  43.434168, -80.479021,,,0,
2934,2934,"OTTAWA / HOFFMAN",,  43.431964, -80.479534,,,0,
2935,2935,"OTTAWA / KEHL",,  43.429704, -80.481592,,,0,
2936,2936,"OTTAWA / HOMER WATSON",,  43.427096, -80.482232,,,0,
2937,2937,"OTTAWA / ALPINE",,  43.425096, -80.484077,,,0,
2938,2938,"STRASBURG / OTTAWA",,  43.422436, -80.487324,,,0,
2939,2939,"STRASBURG / BARWOOD",,  43.420889, -80.485632,,,0,
2940,2940,"STRASBURG / SELKIRK",,  43.418717, -80.483180,,,0,
2941,2941,"STRASBURG / BLACKHORNE",,  43.416681, -80.480912,,,0,
2942,2942,"RITTENHOUSE / BROOKFIELD",,  43.412764, -80.482971,,,0,
2943,2943,"RITTENHOUSE / TUERR",,  43.410845, -80.482716,,,0,
2944,2944,"RITTENHOUSE / MCCABE",,  43.409575, -80.484616,,,0,
2945,2945,"ERINBROOK / GOUNDRY",,  43.408290, -80.485195,,,0,
2946,2946,"ERINBROOK / PIPERS GREEN",,  43.406164, -80.487054,,,0,
2947,2947,"ERINBROOK / HEDGESTONE",,  43.405103, -80.489434,,,0,
2948,2948,"ERINBROOK / TARA",,  43.404425, -80.492749,,,0,
2949,2949,"ERINBROOK / ROCKWOOD",,  43.404642, -80.495156,,,0,
2950,2950,"ERINBROOK / RIDGEWAY",,  43.406871, -80.496088,,,0,
2951,2951,"TILLSLEY / ERINBROOK",,  43.409109, -80.497255,,,0,
2952,2952,"TILLSLEY / WESTMOUNT",,  43.408998, -80.498689,,,0,
2953,2953,"MAX BECKER / FISCHER-HALLMAN",,  43.405711, -80.500519,,,0,
2954,2954,"MAX BECKER / COMMONWEALTH",,  43.404254, -80.503162,,,0,
2955,2955,"MAX BECKER / COPPER LEAF",,  43.403597, -80.507440,,,0,
2956,2956,"ACTIVA / DONNENWERTH",,  43.403076, -80.509803,,,0,
2957,2957,"ACTIVA / PERIWINKLE",,  43.402195, -80.512107,,,0,
2958,2958,"ACTIVA / HENHOEFFER",,  43.402821, -80.515264,,,0,
2959,2959,"ACTIVA / SNOWDROP",,  43.402877, -80.517943,,,0,
2960,2960,"DAVID BERGEY / PEACH BLOSSOM",,  43.405706, -80.518402,,,0,
2961,2961,"DAVID BERGEY / PEACH BLOSSOM",,  43.406924, -80.518825,,,0,
2962,2962,"DAVID BERGEY / OTTAWA",,  43.410377, -80.521997,,,0,
2963,2963,"PATH TO WATERCRESS",,  43.411655, -80.519837,,,0,
2964,2964,"OTTAWA / WILDERNESS",,  43.412633, -80.516939,,,0,
2965,2965,"WILDERNESS / PINE MARTIN",,  43.410613, -80.513905,,,0,
2966,2966,"WILDERNESS / ACTIVA",,  43.410256, -80.510523,,,0,
2967,2967,"ACTIVA / BUSH CLOVER",,  43.411198, -80.509651,,,0,
2968,2968,"ACTIVA / GREY FOX",,  43.413309, -80.508634,,,0,
2969,2969,"FISCHER-HALLMAN / OTTAWA",,  43.416570, -80.510880,,,0,
2970,2970,"FISCHER-HALLMAN / GREENBROOK",,  43.421383, -80.516339,,,0,
2971,2971,"FISCHER-HALLMAN / MCGARRY",,  43.423420, -80.518818,,,0,
2972,2972,"FOREST HEIGHTS C.I.",,  43.425789, -80.521245,,,0,
2974,2974,"HIGHLAND HILLS MALL TERMINAL",,  43.430326, -80.525324,,,0,place_HHM
2981,2981,"FISCHER-HALLMAN / QUEENS",,  43.428211, -80.523413,,,0,
2982,2982,"FOREST HEIGHTS C.I.",,  43.426160, -80.521786,,,0,
2983,2983,"FISCHER-HALLMAN / MCGARRY",,  43.423557, -80.519299,,,0,
2984,2984,"FISCHER-HALLMAN / GREENBROOK",,  43.421339, -80.516512,,,0,
2985,2985,"FISCHER-HALLMAN / OTTAWA",,  43.416372, -80.511005,,,0,
2986,2986,"FISCHER-HALLMAN / QUEENS",,  43.428585, -80.523337,,,0,
2987,2987,"ACTIVA / WILDERNESS",,  43.410452, -80.510040,,,0,
2988,2988,"WILDERNESS / MOUNTAIN MINT",,  43.410730, -80.513879,,,0,
2989,2989,"WILDERNESS / GREY FOX",,  43.411809, -80.515847,,,0,
2990,2990,"OTTAWA / INTERNATIONAL",,  43.412574, -80.517780,,,0,
2991,2991,"PATH TO WAKE ROBIN",,  43.411960, -80.519440,,,0,
2992,2992,"DAVID BERGEY / OTTAWA",,  43.410450, -80.522243,,,0,
2993,2993,"DAVID BERGEY / PEACH BLOSSOM",,  43.406780, -80.518876,,,0,
2994,2994,"DAVID BERGEY / ACTIVA",,  43.405391, -80.518454,,,0,
2995,2995,"ACTIVA / ISAIAH",,  43.403372, -80.520137,,,0,
2996,2996,"ACTIVA / SNOWDROP",,  43.402742, -80.518068,,,0,
2997,2997,"ACTIVA / REISTVIEW",,  43.402475, -80.514451,,,0,
2998,2998,"ACTIVA / PERIWINKLE",,  43.402051, -80.512244,,,0,
2999,2999,"ACTIVA / SWEET WILLIAM",,  43.402565, -80.510264,,,0,
3000,3000,"MAX BECKER / COPPER LEAF",,  43.403375, -80.508109,,,0,
3001,3001,"MAX BECKER / COMMONWEALTH",,  43.404139, -80.503496,,,0,
3002,3002,"MAX BECKER / HELENA FEASBY",,  43.404806, -80.501688,,,0,
3004,3004,"BLOCK LINE / WESTMOUNT",,  43.411260, -80.499078,,,0,
3005,3005,"TILLSLEY / WESTMOUNT",,  43.408986, -80.498047,,,0,
3006,3006,"TILLSLEY / ERINBROOK",,  43.408972, -80.496812,,,0,
3007,3007,"ERINBROOK / RIDGEWAY",,  43.407213, -80.496197,,,0,
3008,3008,"ERINBROOK / ROCKWOOD",,  43.404389, -80.494800,,,0,
3009,3009,"ERINBROOK / TAMVALE",,  43.404301, -80.493183,,,0,
3011,3011,"ERINBROOK / RUSHBROOK",,  43.404646, -80.489907,,,0,
3012,3012,"ERINBROOK / THISTLEDOWN",,  43.406162, -80.486609,,,0,
3013,3013,"ERINBROOK / GOUNDRY",,  43.408397, -80.485083,,,0,
3014,3014,"ERINBROOK / RITTENHOUSE",,  43.409317, -80.485224,,,0,
3015,3015,"RITTENHOUSE / TUERR",,  43.410574, -80.482570,,,0,
3016,3016,"RITTENHOUSE / BLOCK LINE",,  43.413747, -80.483198,,,0,
3017,3017,"STRASBURG / BLOCK LINE",,  43.416209, -80.480113,,,0,
3018,3018,"STRASBURG / BLACKHORNE",,  43.417105, -80.481156,,,0,
3019,3019,"STRASBURG / SELKIRK",,  43.418670, -80.482859,,,0,
3020,3020,"STRASBURG / KINGSWOOD",,  43.420996, -80.485434,,,0,
3021,3021,"KINGSWOOD / LUCERNE",,  43.421424, -80.484565,,,0,
3022,3022,"KINGSWOOD / FLINT",,  43.423158, -80.481660,,,0,
3023,3023,"KINGSWOOD / APPALACHIAN",,  43.422828, -80.480279,,,0,
3024,3024,"KINGSWOOD / ALPINE",,  43.422145, -80.478617,,,0,
3025,3025,"KINGSWOOD / GRACEFIELD",,  43.420841, -80.475120,,,0,
3026,3026,"KINGSWOOD / SELKIRK",,  43.419183, -80.474801,,,0,
3027,3027,"KINGSWOOD / BLOCK LINE",,  43.418150, -80.473340,,,0,
3028,3028,"COUNTRY HILL / BLOCK LINE",,  43.416701, -80.475465,,,0,
3029,3029,"COUNTRY HILL / CHERRY HILL",,  43.415788, -80.474793,,,0,
3030,3030,"COUNTRY HILL / OLD COUNTRY",,  43.413887, -80.472611,,,0,
3031,3031,"COUNTRY HILL / COACH HILL",,  43.414139, -80.470669,,,0,
3032,3032,"COUNTRY HILL / FOUR SEASONS",,  43.413485, -80.467390,,,0,
3033,3033,"COUNTRY HILL / MARTINGLEN",,  43.410971, -80.466979,,,0,
3034,3034,"CENTURY HILL / DEVONGLEN",,  43.411219, -80.471856,,,0,
3035,3035,"OLD COUNTRY / CENTURY HILL",,  43.411592, -80.474669,,,0,
3036,3036,"OLD COUNTRY / STRASBURG",,  43.411355, -80.476067,,,0,
3037,3037,"OLD COUNTRY / STRASBURG",,  43.411273, -80.475894,,,0,
3038,3038,"OLD COUNTRY / CENTURY HILL",,  43.411705, -80.473791,,,0,
3039,3039,"PATH TO SANDSPRINGS",,  43.411107, -80.471165,,,0,
3040,3040,"COUNTRY HILL / MARTINGLEN",,  43.410952, -80.466794,,,0,
3041,3041,"COUNTRY HILL / FOUR SEASONS",,  43.414228, -80.468334,,,0,
3042,3042,"COUNTRY HILL / COACH HILL",,  43.414273, -80.470434,,,0,
3043,3043,"COUNTRY HILL / CEDARHILL",,  43.415471, -80.474438,,,0,
3044,3044,"COUNTRY HILL / BLOCK LINE",,  43.417016, -80.475487,,,0,
3045,3045,"KINGSWOOD / BLOCK LINE",,  43.418384, -80.473399,,,0,
3046,3046,"KINGSWOOD / SELKIRK",,  43.419218, -80.474677,,,0,
