shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
99310003,43.401492,-80.447701,120001
99310003,43.401307,-80.447651,120002
99310003,43.401019,-80.447579,120003
99310003,43.400703,-80.447471,120004
99310003,43.400243,-80.447327,120005
99310003,43.399558,-80.447136,120006
99310003,43.399035,-80.447017,120007
99310003,43.398974,-80.447450,120008
99310003,43.398860,-80.448118,120009
99310003,43.398659,-80.449305,120010
99310003,43.398571,-80.449812,120011
99310003,43.398538,-80.450368,120012
99310003,43.398525,-80.451307,120013
99310003,43.398535,-80.451677,120014
99310003,43.398638,-80.452380,120015
99310003,43.398748,-80.452836,120016
99310003,43.398830,-80.453082,120017
99310003,43.399022,-80.453686,120018
99310003,43.398610,-80.454134,120019
99310003,43.398369,-80.454618,120020
99310003,43.398245,-80.454977,120021
99310003,43.398121,-80.455472,120022
99310003,43.397841,-80.457166,120023
99310003,43.397798,-80.457463,120024
99310003,43.397631,-80.458440,120025
99310003,43.398984,-80.458872,120026
99310003,43.399186,-80.458937,120027
99310003,43.399186,-80.458937,130001
99310003,43.400219,-80.459269,130002
99310003,43.401572,-80.459689,130003
99310003,43.402192,-80.459896,130004
99310003,43.402192,-80.459896,140001
99310003,43.402618,-80.460038,140002
99310003,43.402754,-80.460160,140003
99310003,43.402782,-80.460456,140004
99310003,43.402466,-80.462377,140005
99310003,43.402466,-80.462377,150001
99310003,43.402380,-80.462905,150002
99310003,43.402222,-80.463833,150003
99310003,43.402081,-80.464587,150004
99310003,43.401640,-80.466200,150005
99310003,43.401640,-80.466200,160001
99310003,43.401577,-80.466432,160002
99310003,43.401125,-80.468103,160003
99310003,43.400959,-80.468609,160004
99310003,43.400959,-80.468609,170001
99310003,43.400735,-80.469292,170002
99310003,43.400628,-80.469713,170003
99310003,43.399941,-80.473248,170004
99310003,43.399941,-80.473248,180001
99310003,43.399890,-80.473510,180002
99310003,43.400314,-80.473667,180003
99310003,43.400620,-80.473837,180004
99310003,43.400892,-80.474057,180005
99310003,43.401326,-80.474523,180006
99310003,43.401616,-80.474854,180007
99310003,43.401851,-80.475111,180008
99310003,43.403227,-80.476680,180009
99310003,43.403379,-80.476481,180010
99310003,43.403836,-80.475971,180011
99310003,43.404023,-80.475636,180012
99310003,43.404175,-80.475264,180013
99310003,43.404503,-80.474088,180014
99310003,43.404503,-80.474088,190001
99310003,43.404600,-80.473741,190002
99310003,43.404862,-80.473924,190003
99310003,43.405494,-80.474252,190004
99310003,43.405960,-80.474480,190005
99310003,43.405960,-80.474480,200001
99310003,43.406459,-80.474725,200002
99310003,43.406829,-80.474883,200003
99310003,43.407199,-80.475003,200004
99310003,43.407620,-80.475128,200005
99310003,43.407620,-80.475128,210001
99310003,43.408786,-80.475471,210002
99310003,43.410806,-80.476096,210003
99310003,43.411037,-80.476162,210004
99310003,43.411037,-80.476162,220001
99310003,43.411266,-80.476228,220002
99310003,43.411879,-80.476433,220003
99310003,43.412294,-80.476590,220004
99310003,43.412754,-80.476808,220005
99310003,43.413197,-80.477101,220006
99310003,43.413621,-80.477430,220007
99310003,43.414064,-80.477847,220008
99310003,43.413859,-80.478194,220009
99310003,43.413761,-80.478405,220010
99310003,43.413716,-80.478554,220011
99310003,43.413654,-80.478690,220012
99310003,43.413885,-80.478905,220013
99320003,43.449115,-80.491622,10001
99320003,43.449115,-80.491622,10002
99320003,43.449115,-80.491622,20001
99320003,43.449045,-80.491450,20002
99320003,43.449448,-80.491113,20003
99320003,43.450069,-80.493072,20004
99320003,43.450582,-80.492809,20005
99320003,43.451085,-80.492545,20006
99320003,43.451368,-80.493457,20007
99320003,43.451464,-80.493748,20008
99320003,43.451464,-80.493748,30001
99320003,43.451724,-80.494542,30002
99320003,43.452232,-80.496148,30003
99320003,43.452232,-80.496148,40001
99320003,43.452290,-80.496329,40002
99320003,43.452464,-80.496946,40003
99320003,43.452798,-80.497973,40004
99320003,43.452798,-80.497973,50001
99320003,43.452856,-80.498154,50002
99320003,43.453139,-80.499066,50003
99320003,43.453694,-80.500812,50004
99320003,43.453694,-80.500812,60001
99320003,43.453769,-80.501051,60002
99320003,43.454025,-80.501865,60003
99320003,43.454399,-80.503036,60004
99320003,43.454479,-80.503283,60005
99320003,43.454479,-80.503283,70001
99320003,43.454600,-80.503664,70002
99320003,43.454828,-80.504392,70003
99320003,43.454968,-80.504822,70004
99320003,43.454968,-80.504822,80001
99320003,43.455056,-80.505094,80002
99320003,43.455084,-80.505205,80003
99320003,43.455285,-80.505859,80004
99320003,43.455668,-80.507055,80005
99320003,43.455936,-80.507860,80006
99320003,43.455936,-80.507860,90001
99320003,43.456143,-80.508485,90002
99320003,43.456480,-80.509496,90003
99320003,43.456562,-80.509767,90004
99320003,43.457027,-80.511143,90005
99320003,43.457027,-80.511143,100001
99320003,43.457128,-80.511443,100002
99320003,43.457730,-80.513293,100003
99320003,43.458223,-80.514821,100004
99320003,43.458250,-80.514908,100005
99320003,43.458412,-80.515375,100006
99320003,43.458412,-80.515375,110001
99320003,43.458451,-80.515487,110002
99320003,43.458715,-80.516350,110003
99320003,43.458779,-80.516547,110004
99320003,43.458888,-80.516744,110005
99320003,43.459369,-80.517569,110006
99320003,43.460220,-80.519023,110007
99320003,43.460220,-80.519023,120001
99320003,43.460276,-80.519119,120002
99320003,43.460938,-80.520251,120003
99320003,43.461174,-80.520669,120004
99320003,43.461455,-80.521137,120005
99320003,43.461564,-80.521309,120006
99320003,43.461632,-80.521359,120007
99320003,43.461632,-80.521359,130001
99320003,43.461681,-80.521395,130002
99320003,43.462105,-80.521527,130003
99320003,43.463637,-80.521948,130004
99320003,43.463848,-80.522004,130005
99320003,43.463848,-80.522004,140001
99320003,43.465197,-80.522368,140002
99320003,43.465329,-80.522406,140003
99320003,43.465329,-80.522406,150001
99320003,43.466008,-80.522597,150002
99320003,43.466837,-80.522825,150003
99320003,43.467640,-80.523042,150004
99320003,43.467861,-80.523102,150005
99320003,43.467861,-80.523102,160001
99320003,43.468478,-80.523270,160002
99320003,43.469298,-80.523486,160003
99320003,43.469695,-80.523582,160004
99320003,43.470066,-80.523674,160005
99320003,43.470066,-80.523674,170001
99320003,43.470128,-80.523690,170002
99320003,43.471326,-80.523927,170003
99320003,43.471921,-80.524071,170004
99320003,43.472246,-80.524143,170005
99320003,43.472462,-80.524179,170006
99320003,43.472462,-80.524179,180001
99320003,43.472525,-80.524190,180002
99320003,43.473183,-80.524333,180003
99320003,43.473543,-80.524417,180004
99320003,43.474129,-80.524524,180005
99320003,43.475499,-80.524822,180006
99320003,43.476050,-80.524920,180007
99320003,43.476050,-80.524920,190001
99320003,43.476166,-80.524940,190002
99320003,43.476698,-80.525060,190003
99320003,43.477710,-80.525266,190004
99320003,43.477710,-80.525266,200001
99320003,43.478103,-80.525346,200002
99320003,43.478563,-80.525453,200003
99320003,43.479933,-80.525739,200004
99320003,43.480735,-80.525906,200005
99320003,43.481276,-80.526001,200006
99320003,43.481755,-80.526108,200007
99320003,43.481755,-80.526108,210001
99320003,43.481916,-80.526144,210002
99320003,43.484421,-80.526694,210003
99320003,43.484973,-80.526802,210004
99320003,43.484973,-80.526802,220001
99320003,43.485205,-80.526848,220002
99320003,43.487161,-80.527278,220003
99320003,43.487463,-80.527351,220004
99320003,43.487463,-80.527351,230001
99320003,43.488305,-80.527554,230002
99320003,43.488954,-80.527672,230003
99320003,43.490040,-80.527910,230004
99320003,43.490040,-80.527910,240001
99320003,43.490315,-80.527971,240002
99320003,43.491209,-80.528182,240003
99320003,43.491209,-80.528182,250001
99320003,43.491433,-80.528234,250002
99320003,43.492631,-80.528485,250003
99320003,43.494136,-80.528782,250004
99320003,43.494488,-80.528841,250005
99320003,43.494632,-80.528877,250006
99320003,43.495691,-80.529113,250007
99320003,43.495691,-80.529113,260001
99320003,43.496029,-80.529188,260002
99320003,43.497173,-80.529426,260003
99320003,43.497435,-80.529462,260004
99320003,43.497687,-80.529596,260005
99320003,43.498355,-80.529937,260006
99320003,43.498897,-80.530353,260007
99320003,43.499150,-80.530537,260008
99320003,43.499575,-80.530966,260009
99320003,43.501683,-80.533350,260010
99320003,43.501594,-80.533635,260011
99320003,43.501510,-80.533855,260012
99320003,43.501510,-80.533855,270001
99320003,43.501371,-80.534218,270002
99320003,43.500845,-80.535607,270003
99320003,43.500220,-80.537384,270004
99320003,43.500220,-80.537384,280001
99320003,43.500133,-80.537629,280002
99320003,43.499616,-80.538994,280003
99320003,43.499572,-80.539118,280004
99320003,43.498993,-80.540693,280005
99320003,43.498931,-80.540854,280006
99320003,43.498530,-80.542082,280007
99320003,43.498486,-80.542181,280008
99320003,43.498076,-80.543372,280009
99320003,43.498293,-80.543506,280010
99320003,43.498437,-80.543480,280011
99320003,43.498517,-80.543319,280012
99320003,43.498695,-80.542637,280013
99320003,43.498846,-80.542203,280014
99320003,43.499024,-80.541732,280015
99320003,43.499168,-80.541619,280016
99320003,43.499267,-80.541594,280017
99320003,43.499366,-80.541606,280018
99320003,43.499755,-80.541850,280019
99320003,43.499755,-80.541850,290001
99320003,43.501203,-80.542758,290002
99320003,43.501203,-80.542758,300001
99320003,43.501939,-80.543219,300002
99320003,43.503897,-80.544441,300003
99320003,43.503696,-80.545008,300004
99320003,43.503696,-80.545008,310001
99320003,43.502179,-80.549291,310002
99320003,43.502009,-80.549767,310003
99320003,43.502009,-80.549767,320001
99320003,43.501138,-80.552208,320002
99320003,43.501138,-80.552208,330001
99320003,43.500870,-80.552962,330002
99320003,43.500536,-80.552742,330003
99320003,43.500210,-80.552497,330004
99320003,43.499795,-80.552191,330005
99320003,43.498693,-80.551345,330006
99320003,43.498088,-80.550892,330007
99320003,43.496607,-80.549802,330008
99320003,43.495921,-80.549337,330009
99320003,43.496001,-80.549114,330010
99320003,43.496473,-80.547775,330011
99320003,43.497079,-80.546076,330012
99320003,43.497239,-80.545617,330013
99320003,43.497560,-80.544749,330014
99320003,43.498076,-80.543372,330015
99320003,43.498486,-80.542181,330016
99320003,43.498530,-80.542082,330017
99320003,43.498931,-80.540854,330018
99320003,43.498993,-80.540693,330019
99320003,43.499572,-80.539118,330020
99320003,43.499616,-80.538994,330021
99320003,43.500133,-80.537629,330022
99320003,43.500845,-80.535607,330023
99320003,43.501371,-80.534218,330024
99320003,43.501594,-80.533635,330025
99320003,43.501683,-80.533350,330026
99320003,43.499575,-80.530966,330027
99320003,43.499150,-80.530537,330028
99320003,43.498897,-80.530353,330029
99320003,43.498355,-80.529937,330030
99320003,43.497687,-80.529596,330031
99320003,43.497435,-80.529462,330032
99320003,43.497498,-80.529449,330033
99320003,43.497533,-80.529374,330034
99320003,43.497542,-80.529238,330035
99320003,43.497529,-80.528273,330036
99320003,43.497763,-80.528247,330037
99320003,43.497961,-80.528245,330038
99320003,43.497981,-80.528864,330039
99350005,43.449498,-80.492568,10001
99350005,43.449764,-80.493223,10002
99350005,43.450069,-80.493072,10003
99350005,43.450599,-80.494761,10004
99350005,43.450718,-80.495094,10005
99350005,43.451320,-80.496931,10006
99350005,43.451886,-80.498706,10007
99350005,43.451976,-80.498618,10008
99350005,43.452344,-80.498405,10009
99350005,43.452654,-80.498253,10010
99350005,43.452654,-80.498253,20001
99350005,43.452856,-80.498154,20002
99350005,43.453314,-80.497890,20003
99350005,43.453431,-80.497778,20004
99350005,43.453520,-80.497642,20005
99350005,43.453583,-80.497493,20006
99350005,43.454142,-80.495782,20007
99350005,43.454809,-80.493762,20008
99350005,43.454926,-80.493860,20009
99350005,43.455378,-80.494141,20010
99350005,43.456053,-80.492145,20011
99350005,43.455963,-80.492084,20012
99350005,43.455723,-80.491933,20013
99350006,43.455723,-80.491933,10001
99350006,43.455692,-80.491913,10002
99350006,43.455493,-80.491729,10003
99350006,43.455422,-80.491928,10004
99350006,43.454809,-80.493762,10005
99350006,43.454142,-80.495782,10006
99350006,43.453583,-80.497493,10007
99350006,43.453520,-80.497642,10008
99350006,43.453431,-80.497778,10009
99350006,43.453314,-80.497890,10010
99350006,43.452856,-80.498154,10011
99350006,43.452344,-80.498405,10012
99350006,43.452269,-80.498449,10013
99350006,43.452269,-80.498449,20001
99350006,43.451976,-80.498618,20002
99350006,43.451886,-80.498706,20003
99350006,43.451320,-80.496931,20004
99350006,43.450718,-80.495094,20005
99350006,43.450599,-80.494761,20006
99350006,43.450069,-80.493072,20007
99350006,43.449448,-80.491113,20008
99350006,43.449045,-80.491450,20009
99350006,43.449498,-80.492568,20010
99510013,43.485094,-80.528516,10001
99510013,43.485094,-80.528516,10002
99510013,43.485094,-80.528516,20001
99510013,43.485076,-80.528383,20002
99510013,43.485075,-80.528049,20003
99510013,43.485091,-80.527678,20004
99510013,43.485205,-80.526848,20005
99510013,43.485248,-80.526353,20006
99510013,43.485256,-80.526143,20007
99510013,43.485210,-80.525933,20008
99510013,43.485110,-80.525687,20009
99510013,43.484983,-80.525502,20010
99510013,43.484676,-80.525269,20011
99510013,43.482833,-80.523862,20012
99510013,43.484284,-80.519831,20013
99510013,43.484418,-80.519447,20014
99510013,43.484588,-80.519124,20015
99510013,43.484731,-80.518937,20016
99510013,43.485036,-80.518614,20017
99510013,43.485440,-80.518388,20018
99510013,43.485665,-80.518361,20019
99510013,43.486646,-80.518329,20020
99510013,43.487277,-80.518386,20021
99510013,43.488564,-80.518338,20022
99510013,43.488933,-80.518187,20023
99510013,43.489202,-80.518061,20024
99510013,43.489606,-80.517674,20025
99510013,43.490277,-80.516643,20026
99510013,43.492916,-80.512701,20027
99510013,43.493749,-80.511494,20028
99510013,43.494688,-80.510077,20029
99510013,43.495243,-80.509281,20030
99510013,43.496254,-80.507776,20031
99510013,43.496898,-80.506769,20032
99510013,43.498061,-80.505065,20033
99510013,43.498714,-80.504132,20034
99510013,43.498199,-80.503592,20035
99510013,43.497755,-80.503126,20036
99510013,43.497348,-80.502671,20037
99510013,43.496299,-80.501480,20038
99510013,43.496370,-80.501331,20039
99510013,43.496560,-80.501056,20040
99510013,43.496560,-80.501056,30001
99510013,43.496567,-80.501045,30002
99510013,43.496692,-80.500871,30003
99510013,43.496961,-80.500695,30004
99510013,43.497213,-80.500570,30005
99510013,43.497501,-80.500431,30006
99510013,43.497662,-80.500220,30007
99510013,43.497930,-80.499735,30008
99510013,43.498083,-80.499463,30009
99510013,43.498083,-80.499463,40001
99510013,43.498305,-80.499064,40002
99510013,43.498358,-80.498841,40003
99510013,43.498559,-80.497392,40004
99510013,43.498585,-80.497120,40005
99510013,43.498583,-80.496860,40006
99510013,43.498537,-80.496625,40007
99510013,43.498025,-80.494712,40008
99510013,43.497943,-80.494490,40009
99510013,43.497905,-80.494413,40010
99510013,43.497905,-80.494413,50001
99510013,43.497888,-80.494380,50002
99510013,43.497843,-80.494306,50003
99510013,43.497797,-80.494232,50004
99510013,43.497797,-80.494232,50005
99510013,43.497761,-80.494158,50006
99510013,43.497698,-80.494072,50007
99510013,43.497634,-80.493998,50008
99510013,43.497580,-80.493937,50009
99510013,43.497544,-80.493900,50010
99510013,43.497517,-80.493888,50011
99510013,43.497490,-80.493863,50012
99510013,43.497101,-80.493545,50013
99510013,43.497457,-80.492590,50014
99510013,43.497457,-80.492590,50015
99510013,43.497669,-80.492055,50016
99510013,43.497669,-80.492055,60001
99510013,43.497742,-80.491870,60002
99510013,43.496432,-80.490966,60003
99510013,43.495581,-80.490370,60004
99510013,43.495581,-80.490370,70001
99510013,43.495141,-80.490061,70002
99510013,43.494627,-80.489868,70003
99510013,43.494185,-80.489834,70004
99510013,43.493654,-80.489950,70005
99510013,43.493313,-80.490089,70006
99510013,43.493026,-80.490264,70007
99510013,43.492335,-80.490802,70008
99510013,43.491817,-80.491206,70009
99510013,43.491817,-80.491206,80001
99510013,43.491357,-80.491565,80002
99510013,43.490737,-80.492028,80003
99510013,43.490459,-80.492252,80004
99510013,43.490190,-80.492514,80005
99510013,43.489895,-80.492950,80006
99510013,43.489556,-80.493608,80007
99510013,43.489386,-80.493956,80008
99510013,43.489223,-80.493772,80009
99510013,43.488988,-80.493502,80010
99510013,43.488807,-80.493268,80011
99510013,43.488381,-80.492678,80012
99510013,43.488100,-80.492322,80013
99510013,43.485397,-80.488518,80014
99510013,43.485397,-80.488518,90001
99510013,43.485156,-80.488179,90002
99510013,43.484286,-80.486962,90003
99510013,43.483742,-80.486200,90004
99510013,43.483026,-80.485130,90005
99510013,43.482899,-80.484933,90006
99510013,43.482819,-80.484718,90007
99510013,43.482819,-80.484718,100001
99510013,43.482799,-80.484662,100002
99510013,43.482524,-80.483663,100003
99510013,43.482433,-80.483354,100004
99510013,43.482378,-80.483157,100005
99510013,43.482359,-80.483058,100006
99510013,43.482341,-80.482972,100007
99510013,43.482331,-80.482910,100008
99510013,43.482304,-80.482811,100009
99510013,43.482250,-80.482849,100010
99510013,43.482223,-80.482825,100011
99510013,43.482178,-80.482763,100012
99510013,43.482097,-80.482813,100013
99510013,43.482025,-80.482839,100014
99510013,43.481926,-80.482877,100015
99510013,43.481872,-80.482902,100016
99510013,43.481809,-80.482952,100017
99510013,43.481621,-80.483077,100018
99510013,43.481577,-80.483106,100019
99510013,43.481577,-80.483106,110001
99510013,43.481504,-80.483152,110002
99510013,43.481423,-80.483215,110003
99510013,43.480741,-80.483715,110004
99510013,43.479736,-80.484354,110005
99510013,43.479628,-80.484417,110006
99510013,43.479502,-80.484443,110007
99510013,43.479287,-80.484451,110008
99510013,43.479287,-80.484451,120001
99510013,43.479070,-80.484459,120002
99510013,43.478070,-80.484450,120003
99510013,43.478070,-80.484450,130001
99510013,43.477665,-80.484446,130002
99510013,43.476765,-80.484417,130003
99510013,43.476459,-80.485076,130004
99510015,43.475693,-80.500245,10001
99510015,43.475825,-80.499893,10002
99510015,43.476367,-80.500271,10003
99510015,43.476481,-80.499677,10004
99510015,43.476873,-80.498573,10005
99510015,43.477123,-80.498262,10006
99510015,43.477231,-80.498199,10007
99510015,43.477321,-80.498174,10008
99510015,43.477447,-80.498210,10009
99510015,43.478043,-80.498502,10010
99510015,43.478765,-80.498867,10011
99510015,43.479063,-80.499087,10012
99510015,43.479370,-80.499381,10013
99510015,43.478977,-80.500114,10014
99510015,43.479755,-80.500775,10015
99510015,43.480107,-80.501143,10016
99510015,43.480252,-80.501352,10017
99510015,43.480397,-80.501574,10018
99510015,43.480634,-80.502091,10019
99510015,43.480898,-80.502744,10020
99510015,43.481007,-80.503003,10021
99510015,43.481188,-80.503286,10022
99510015,43.481415,-80.503581,10023
99510015,43.481722,-80.503776,10024
99510015,43.481974,-80.503898,10025
99510015,43.482695,-80.504003,10026
99510015,43.482652,-80.504572,10027
99510015,43.482600,-80.504870,10028
99510015,43.482449,-80.505403,10029
99510015,43.482208,-80.505973,10030
99510015,43.482398,-80.506219,10031
99510015,43.482843,-80.507007,10032
99510015,43.483143,-80.507573,10033
99510015,43.483468,-80.507806,10034
99510015,43.483878,-80.506825,10035
99510015,43.484261,-80.505969,10036
99510015,43.484805,-80.504654,10037
99510015,43.485259,-80.503587,10038
99510015,43.486142,-80.501465,10039
99510015,43.486284,-80.501105,10040
99510015,43.486649,-80.500224,10041
99510015,43.487033,-80.499306,10042
99510015,43.488308,-80.496413,10043
99510015,43.488726,-80.495433,10044
99510015,43.489386,-80.493956,10045
99510015,43.489223,-80.493772,10046
99510015,43.488988,-80.493502,10047
99510015,43.488807,-80.493268,10048
99510015,43.488381,-80.492678,10049
99510015,43.488100,-80.492322,10050
99510015,43.485156,-80.488179,10051
99510015,43.485263,-80.487992,10052
99510015,43.485844,-80.487171,10053
99510015,43.486104,-80.486817,10054
99510015,43.486104,-80.486817,20001
99510015,43.486346,-80.486487,20002
99510015,43.486461,-80.486202,20003
99510015,43.486532,-80.485904,20004
99510015,43.486558,-80.485632,20005
99510015,43.486900,-80.485716,20006
99510015,43.487018,-80.485788,20007
99510015,43.487018,-80.485788,30001
99510015,43.487198,-80.485899,30002
99510015,43.487787,-80.486648,30003
99510015,43.488087,-80.487202,30004
99510015,43.488205,-80.487560,30005
99510015,43.488270,-80.488041,30006
99510015,43.488338,-80.489005,30007
99510015,43.488402,-80.489326,30008
99510015,43.488530,-80.489610,30009
99510015,43.488942,-80.490312,30010
99510015,43.488942,-80.490312,40001
99510015,43.488992,-80.490397,40002
99510015,43.489263,-80.490605,40003
99510015,43.489741,-80.490762,40004
99510015,43.489985,-80.490871,40005
99510015,43.490156,-80.490956,40006
99510015,43.490319,-80.491103,40007
99510015,43.490464,-80.491362,40008
99510015,43.490565,-80.491608,40009
99510015,43.490565,-80.491608,50001
99510015,43.490737,-80.492028,50002
99510015,43.491357,-80.491565,50003
99510015,43.491998,-80.491065,50004
99510015,43.491998,-80.491065,60001
99510015,43.492335,-80.490802,60002
99510015,43.493026,-80.490264,60003
99510015,43.493313,-80.490089,60004
99510015,43.493654,-80.489950,60005
99510015,43.494185,-80.489834,60006
99510015,43.494627,-80.489868,60007
99510015,43.495141,-80.490061,60008
99510015,43.495173,-80.490083,60009
99510015,43.495173,-80.490083,70001
99510015,43.496432,-80.490966,70002
99510015,43.497742,-80.491870,70003
99510015,43.497877,-80.491969,70004
99510015,43.497877,-80.491969,80001
99510015,43.498293,-80.492273,80002
99510015,43.500045,-80.493471,80003
99510015,43.501066,-80.494217,80004
99510015,43.502484,-80.495207,80005
99510015,43.504146,-80.496418,80006
99510015,43.504549,-80.496695,80007
99520014,43.485115,-80.528674,10001
99520014,43.485076,-80.528383,10002
99520014,43.485075,-80.528049,10003
99520014,43.485091,-80.527678,10004
99520014,43.485205,-80.526848,10005
99520014,43.485248,-80.526353,10006
99520014,43.485256,-80.526143,10007
99520014,43.485210,-80.525933,10008
99520014,43.485110,-80.525687,10009
99520014,43.484983,-80.525502,10010
99520014,43.484676,-80.525269,10011
99520014,43.482833,-80.523862,10012
99520014,43.484284,-80.519831,10013
99520014,43.484418,-80.519447,10014
99520014,43.484588,-80.519124,10015
99520014,43.484731,-80.518937,10016
99520014,43.485036,-80.518614,10017
99520014,43.485440,-80.518388,10018
99520014,43.485665,-80.518361,10019
99520014,43.486646,-80.518329,10020
99520014,43.487277,-80.518386,10021
99520014,43.488564,-80.518338,10022
99520014,43.488933,-80.518187,10023
99520014,43.489202,-80.518061,10024
99520014,43.489606,-80.517674,10025
99520014,43.490277,-80.516643,10026
99520014,43.492916,-80.512701,10027
99520014,43.493749,-80.511494,10028
99520014,43.494688,-80.510077,10029
99520014,43.495243,-80.509281,10030
99520014,43.496254,-80.507776,10031
99520014,43.496898,-80.506769,10032
99520014,43.498061,-80.505065,10033
99520014,43.498714,-80.504132,10034
99520014,43.498199,-80.503592,10035
99520014,43.497755,-80.503126,10036
99520014,43.497348,-80.502671,10037
99520014,43.496299,-80.501480,10038
99520014,43.495168,-80.500265,10039
99520014,43.494761,-80.499860,10040
99520014,43.494046,-80.499074,10041
99520014,43.493177,-80.498117,10042
99520014,43.492852,-80.497736,10043
99520014,43.492824,-80.497708,10044
99520014,43.492824,-80.497708,20001
99520014,43.492616,-80.497491,20002
99520014,43.492038,-80.496902,20003
99520014,43.491205,-80.495981,20004
99520014,43.490671,-80.495392,20005
99520014,43.489848,-80.494459,20006
99520014,43.489386,-80.493956,20007
99520014,43.489556,-80.493608,20008
99520014,43.489604,-80.493515,20009
99520014,43.489604,-80.493515,30001
99520014,43.489895,-80.492950,30002
99520014,43.490190,-80.492514,30003
99520014,43.490459,-80.492252,30004
99520014,43.490737,-80.492028,30005
99520014,43.490522,-80.491502,30006
99520014,43.490522,-80.491502,40001
99520014,43.490464,-80.491362,40002
99520014,43.490319,-80.491103,40003
99520014,43.490156,-80.490956,40004
99520014,43.489985,-80.490871,40005
99520014,43.489741,-80.490762,40006
99520014,43.489263,-80.490605,40007
99520014,43.488992,-80.490397,40008
99520014,43.488892,-80.490226,40009
99520014,43.488892,-80.490226,50001
99520014,43.488530,-80.489610,50002
99520014,43.488402,-80.489326,50003
99520014,43.488338,-80.489005,50004
99520014,43.488270,-80.488041,50005
99520014,43.488205,-80.487560,50006
99520014,43.488087,-80.487202,50007
99520014,43.487787,-80.486648,50008
99520014,43.487198,-80.485899,50009
99520014,43.486900,-80.485716,50010
99520014,43.486558,-80.485632,50011
99520014,43.486535,-80.485879,50012
99520014,43.486535,-80.485879,60001
99520014,43.486532,-80.485904,60002
99520014,43.486461,-80.486202,60003
99520014,43.486346,-80.486487,60004
99520014,43.485844,-80.487171,60005
99520014,43.485263,-80.487992,60006
99520014,43.485156,-80.488179,60007
99520014,43.484286,-80.486962,60008
99520014,43.483742,-80.486200,60009
99520014,43.483026,-80.485130,60010
99520014,43.482899,-80.484933,60011
99520014,43.482819,-80.484718,60012
99520014,43.482819,-80.484718,70001
99520014,43.482799,-80.484662,70002
99520014,43.482524,-80.483663,70003
99520014,43.482433,-80.483354,70004
99520014,43.482378,-80.483157,70005
99520014,43.482359,-80.483058,70006
99520014,43.482341,-80.482972,70007
99520014,43.482331,-80.482910,70008
99520014,43.482304,-80.482811,70009
99520014,43.482250,-80.482849,70010
99520014,43.482223,-80.482825,70011
99520014,43.482178,-80.482763,70012
99520014,43.482097,-80.482813,70013
99520014,43.482025,-80.482839,70014
99520014,43.481926,-80.482877,70015
99520014,43.481872,-80.482902,70016
99520014,43.481809,-80.482952,70017
99520014,43.481621,-80.483077,70018
99520014,43.481577,-80.483106,70019
99520014,43.481577,-80.483106,80001
99520014,43.481504,-80.483152,80002
99520014,43.481423,-80.483215,80003
99520014,43.480741,-80.483715,80004
99520014,43.479736,-80.484354,80005
99520014,43.479628,-80.484417,80006
99520014,43.479502,-80.484443,80007
99520014,43.479287,-80.484451,80008
99520014,43.479287,-80.484451,90001
99520014,43.479070,-80.484459,90002
99520014,43.478070,-80.484450,90003
99520014,43.478070,-80.484450,100001
99520014,43.477665,-80.484446,100002
99520014,43.476765,-80.484417,100003
99520014,43.476459,-80.485076,100004
99520015,43.475648,-80.500365,10001
99520015,43.475825,-80.499893,10002
99520015,43.476199,-80.498863,10003
99520015,43.476359,-80.498392,10004
99520015,43.476448,-80.498169,10005
99520015,43.476555,-80.497982,10006
99520015,43.476878,-80.497658,10007
99520015,43.477075,-80.497533,10008
99520015,43.477282,-80.497469,10009
99520015,43.477471,-80.497480,10010
99520015,43.477715,-80.497577,10011
99520015,43.479700,-80.498587,10012
99520015,43.480169,-80.498830,10013
99520015,43.480756,-80.499184,10014
99520015,43.482101,-80.499878,10015
99520015,43.482372,-80.500049,10016
99520015,43.482535,-80.500245,10017
99520015,43.482652,-80.500430,10018
99520015,43.482798,-80.500775,10019
99520015,43.482863,-80.501170,10020
99520015,43.482847,-80.501591,10021
99520015,43.482695,-80.504003,10022
99520015,43.482652,-80.504572,10023
99520015,43.482600,-80.504870,10024
99520015,43.482449,-80.505403,10025
99520015,43.482208,-80.505973,10026
99520015,43.482398,-80.506219,10027
99520015,43.482843,-80.507007,10028
99520015,43.483143,-80.507573,10029
99520015,43.483468,-80.507806,10030
99520015,43.483878,-80.506825,10031
99520015,43.484261,-80.505969,10032
99520015,43.484805,-80.504654,10033
99520015,43.485259,-80.503587,10034
99520015,43.486142,-80.501465,10035
99520015,43.486284,-80.501105,10036
99520015,43.486649,-80.500224,10037
99520015,43.487033,-80.499306,10038
99520015,43.488308,-80.496413,10039
99520015,43.488726,-80.495433,10040
99520015,43.489386,-80.493956,10041
99520015,43.489556,-80.493608,10042
99520015,43.489895,-80.492950,10043
99520015,43.490190,-80.492514,10044
99520015,43.490459,-80.492252,10045
99520015,43.490737,-80.492028,10046
99520015,43.491357,-80.491565,10047
99520015,43.492335,-80.490802,10048
99520015,43.493026,-80.490264,10049
99520015,43.493313,-80.490089,10050
99520015,43.493654,-80.489950,10051
99520015,43.494185,-80.489834,10052
99520015,43.494627,-80.489868,10053
99520015,43.495141,-80.490061,10054
